"MARCA_RECURSO_INSUFICIENTE";"CUADRILLA DESASIGNADA";"COD_MOVIL";"TIPO";"ESTADO EVENTO";"ESTADO TERMINACION";"CODIGO AMBITO";"COD ELEMENTO AVERIADO";"COD CONDICION";"BAREMO";"PRECIO"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"A02";"78";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"9";"P16";"80";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"B18";"78";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"P10";"54";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"L06";"03";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"C30";"19";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"C30";"15";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"T23";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"T01";"61";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"P37";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"C02";"40";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"B09";"43";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"C07";"25";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"P16";"85";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"P10";"43";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"C30";"19";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"L09";"29";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"C02";"03";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"T04";"25";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"C07";"25";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"P25";"81";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"P25";"64";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"L06";"12";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"A02";"21";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"P37";"15";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"A02";"61";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"P25";"85";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"L06";"69";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"P25";"61";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"P41";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"P22";"98";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"A02";"22";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"S03";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"9";"L02";"54";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"P16";"78";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"B08";"43";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"A01";"29";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"U01";"78";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"T01";"41";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"L06";"61";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"9";"C10";"54";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"L06";"78";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"L02";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"U01";"78";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"L06";"43";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"P37";"19";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"D02";"61";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"9";"L04";"25";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"F01";"66";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"9";"P16";"70";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"C07";"85";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"R06";"77";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"P22";"31";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"8";"P22";"90";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"P41";"69";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"L06";"54";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"M04";"78";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"C07";"79";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"T04";"05";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"M01";"98";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"7";"T01";"29";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"T04";"27";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"6";"M01";"63";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"9";"L02";"78";"ATENCION RECLAMO DOMICILIO CUADRILLA RED";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"4";"S03";"89";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"5";"S05";"66";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"5";"T03";"80";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"5";"F03";"16";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"5";"M02";"05";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"5";"S04";"54";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"5";"C46";"54";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"5";"B23";"52";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"4";"S03";"36";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"5";"C09";"42";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"5";"C01";"43";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"4";"L14";"64";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"L02";"00";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"P16";"37";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"5";"S03";"08";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"5";"M02";"69";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"5";"S03";"69";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"L02";"67";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"5";"S03";"37";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"5";"S03";"29";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"L08";"26";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"L11";"69";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"L02";"19";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"P02";"03";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"P34";"09";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"P02";"43";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"S03";"29";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"P16";"00";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"5";"F03";"16";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"F01";"25";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"5";"C01";"37";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"S03";"59";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"5";"S03";"89";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"S03";"37";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"P34";"14";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"C39";"54";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"5";"P12";"43";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"5";"S01";"66";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"T20";"85";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"P34";"43";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"L02";"18";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"R04";"43";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"S03";"00";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"G06";"54";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"5";"C01";"23";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"C41";"92";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"C41";"43";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"B14";"17";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"T16";"61";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P29";"61";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P28";"69";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P28";"29";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"T10";"69";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P29";"43";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"L07";"16";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P29";"69";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"L03";"85";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"S03";"89";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"I02";"69";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P28";"66";"MANTENIMIENTO BT MENOR";"19031"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P29";"64";"MANTENIMIENTO BT MENOR";"19031"
