"BAREMO";"PRECIO";"COD ELEMENTO AVERIADO";"DESCRIPCION ELEMENTO AVERIADO";"CODIGO AMBITO";"DESCRIPCION AMBITO";"COD CONDICION";"DESCRIPCION CONDICION";"Eventos_Averiados.ESTADO";"CODIGOS"
"MANTENIMIENTO BT MENOR";18658;"M02";"MOLE";5;"Red BT Subterránea";85;"REVISION";"T";"5M0285"
"MANTENIMIENTO BT MENOR";18658;"L08";"LINEA DIST. P/ENS. (CALPE)";4;"Red BT Aérea";85;"REVISION";"T";"4L0885"
"MANTENIMIENTO BT MENOR";18658;"C39";"CONECTOR TIPO MUELA";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4C3966"
"MANTENIMIENTO BT MENOR";18658;"S03";"SECTOR";4;"Red BT Aérea";69;"OTRA FALLA";"T";"4S0369"
"MANTENIMIENTO BT MENOR";18658;"P29";"PROTECC T/D EN BT";3;"Transformador MT/BT";61;"NO NORMALIZADO";"T";"3P2961"
"MANTENIMIENTO BT MENOR";18658;"P16";"POSTE DISTRIBUCION";4;"Red BT Aérea";11;"CHOCADO";"T";"4P1611"
"MANTENIMIENTO BT MENOR";18658;"C01";"CABLE DE DISTRIBUCION";5;"Red BT Subterránea";40;"FALLADO-A";"T";"5C0140"
"MANTENIMIENTO BT MENOR";18658;"L07";"LINEA DIST. CONC 1F";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4L0766"
"MANTENIMIENTO BT MENOR";18658;"L02";"LINEA DE DISTRIBUCION";4;"Red BT Aérea";16;"CORTADO-A";"T";"4L0216"
"MANTENIMIENTO BT MENOR";18658;"P16";"POSTE DISTRIBUCION";4;"Red BT Aérea";85;"REVISION";"T";"4P1685"
"MANTENIMIENTO BT MENOR";18658;"C10";"CAMARILLA";5;"Red BT Subterránea";85;"REVISION";"T";"5C1085"
"MANTENIMIENTO BT MENOR";18658;"L02";"LINEA DE DISTRIBUCION";4;"Red BT Aérea";17;"CORTO-CIRCUITO";"T";"4L0217"
"MANTENIMIENTO BT MENOR";18658;"F03";"FUSIBLE";5;"Red BT Subterránea";66;"NORMALIZACION";"T";"5F0366"
"MANTENIMIENTO BT MENOR";18658;"C10";"CAMARILLA";5;"Red BT Subterránea";69;"OTRA FALLA";"T";"5C1069"
"MANTENIMIENTO BT MENOR";18658;"M02";"MOLE";5;"Red BT Subterránea";66;"NORMALIZACION";"T";"5M0266"
"MANTENIMIENTO BT MENOR";18658;"P29";"PROTECC T/D EN BT";3;"Transformador MT/BT";69;"OTRA FALLA";"T";"3P2969"
"MANTENIMIENTO BT MENOR";18658;"A11";"ALDUTTI";1;"Red MT Aérea";1;"CERRADO";"T";"1A1101"
"MANTENIMIENTO BT MENOR";18658;"L02";"LINEA DE DISTRIBUCION";4;"Red BT Aérea";85;"REVISION";"T";"4L0285"
"MANTENIMIENTO BT MENOR";18658;"S03";"SECTOR";5;"Red BT Subterránea";85;"REVISION";"T";"5S0385"
"MANTENIMIENTO MENOR MT";23323;"A07";"AISLADOR DE DISCO";1;"Red MT Aérea";55;"METALIZADO";"T";"1A0755"
"MANTENIMIENTO MENOR MT";23323;"A07";"AISLADOR DE DISCO";1;"Red MT Aérea";69;"OTRA FALLA";"T";"1A0769"
"MANTENIMIENTO MENOR MT";23323;"A11";"ALDUTTI";1;"Red MT Aérea";69;"OTRA FALLA";"T";"1A1169"
"MANTENIMIENTO MENOR MT";23323;"B07";"BASTON LOAD BUSTER";1;"Red MT Aérea";10;"CAIDO-A";"T";"1B0710"
"MANTENIMIENTO MENOR MT";23323;"B07";"BASTON LOAD BUSTER";1;"Red MT Aérea";29;"DESCONECTADO";"T";"1B0729"
"MANTENIMIENTO MENOR MT";23323;"B07";"BASTON LOAD BUSTER";1;"Red MT Aérea";43;"FUNDIDO-A";"T";"1B0743"
"MANTENIMIENTO MENOR MT";23323;"B07";"BASTON LOAD BUSTER";1;"Red MT Aérea";69;"OTRA FALLA";"T";"1B0769"
"MANTENIMIENTO MENOR MT";23323;"C25";"CUCHILLO LOAD BUSTER";1;"Red MT Aérea";1;"CERRADO";"T";"1C2501"
"MANTENIMIENTO MENOR MT";23323;"C25";"CUCHILLO LOAD BUSTER";1;"Red MT Aérea";3;"AISLADO-A";"T";"1C2503"
"MANTENIMIENTO MENOR MT";23323;"C25";"CUCHILLO LOAD BUSTER";1;"Red MT Aérea";5;"ABIERTO";"T";"1C2505"
"MANTENIMIENTO MENOR MT";23323;"C25";"CUCHILLO LOAD BUSTER";1;"Red MT Aérea";14;"CONECTO-AR";"T";"1C2514"
"MANTENIMIENTO MENOR MT";23323;"C25";"CUCHILLO LOAD BUSTER";1;"Red MT Aérea";66;"NORMALIZACION";"T";"1C2566"
"MANTENIMIENTO MENOR MT";23323;"C25";"CUCHILLO LOAD BUSTER";1;"Red MT Aérea";69;"OTRA FALLA";"T";"1C2569"
"MANTENIMIENTO MENOR MT";23323;"E05";"EQUIPO DE MEDIDA MT";1;"Red MT Aérea";40;"FALLADO-A";"T";"1E0540"
"MANTENIMIENTO MENOR MT";23323;"L02";"LINEA DE DISTRIBUCION";1;"Red MT Aérea";25;"DESPRENDIDO";"T";"1L0225"
"MANTENIMIENTO MENOR MT";23323;"L02";"LINEA DE DISTRIBUCION";1;"Red MT Aérea";69;"OTRA FALLA";"T";"1L0269"
"MANTENIMIENTO MENOR MT";23323;"P16";"POSTE DISTRIBUCION";1;"Red MT Aérea";58;"NO OFR PELIG (PROGRAMAR)";"T";"1P1658"
"MANTENIMIENTO MENOR MT";23323;"P16";"POSTE DISTRIBUCION";1;"Red MT Aérea";66;"NORMALIZACION";"T";"1P1666"
"MANTENIMIENTO MENOR MT";23323;"P34";"PUENTE DE DISTRIBUCION";1;"Red MT Aérea";22;"DESCONECTO-AR";"T";"1P3422"
"MANTENIMIENTO MENOR MT";23323;"R03";"RECONECTADOR";1;"Red MT Aérea";69;"OTRA FALLA";"T";"1R0369"
"MANTENIMIENTO MENOR MT";23323;"R03";"RECONECTADOR";1;"Red MT Aérea";78;"QUEDO IGUAL";"T";"1R0378"
"MANTENIMIENTO MENOR MT";23323;"S02";"SECCIONALIZADOR";1;"Red MT Aérea";5;"ABIERTO";"T";"1S0205"
"MANTENIMIENTO MENOR MT";23323;"S02";"SECCIONALIZADOR";1;"Red MT Aérea";66;"NORMALIZACION";"T";"1S0266"
"MANTENIMIENTO MENOR MT";23323;"S03";"SECTOR";1;"Red MT Aérea";52;"INACCESIBLE";"T";"1S0352"
"MANTENIMIENTO MENOR MT";23323;"S03";"SECTOR";1;"Red MT Aérea";78;"QUEDO IGUAL";"T";"1S0378"
"MANTENIMIENTO MENOR MT";23323;"T16";"TRANSF. PARTICULAR";1;"Red MT Aérea";5;"ABIERTO";"T";"1T1605"
"MANTENIMIENTO MENOR MT";23323;"T16";"TRANSF. PARTICULAR";1;"Red MT Aérea";78;"QUEDO IGUAL";"T";"1T1678"
"MANTENIMIENTO MENOR MT";23323;"T16";"TRANSF. PARTICULAR";1;"Red MT Aérea";85;"REVISION";"T";"1T1685"
"MANTENIMIENTO MENOR MT";23323;"T20";"TRANSF. DISTRIBUCION AEREO";1;"Red MT Aérea";69;"OTRA FALLA";"T";"1T2069"
"MANTENIMIENTO MENOR MT";23323;"Z01";"ZONA";1;"Red MT Aérea";29;"DESCONECTADO";"T";"1Z0129"
"MANTENIMIENTO MENOR MT";23323;"Z01";"ZONA";1;"Red MT Aérea";39;"TRASPASO DE CARGA";"T";"1Z0139"
"MANTENIMIENTO MENOR MT";23323;"Z01";"ZONA";1;"Red MT Aérea";61;"NO NORMALIZADO";"T";"1Z0161"
"MANTENIMIENTO MENOR MT";23323;"C01";"CABLE DE DISTRIBUCION";2;"Red MT Subterránea";69;"OTRA FALLA";"T";"2C0169"
"MANTENIMIENTO MENOR MT";23323;"C12";"CELDA";2;"Red MT Subterránea";85;"REVISION";"T";"2C1285"
"MANTENIMIENTO MENOR MT";23323;"C24";"CUCHILLO DE CELDA";2;"Red MT Subterránea";14;"CONECTO-AR";"T";"2C2414"
"MANTENIMIENTO MENOR MT";23323;"C24";"CUCHILLO DE CELDA";2;"Red MT Subterránea";22;"DESCONECTO-AR";"T";"2C2422"
"MANTENIMIENTO MENOR MT";23323;"E05";"EQUIPO DE MEDIDA MT";2;"Red MT Subterránea";85;"REVISION";"T";"2E0585"
"MANTENIMIENTO MENOR MT";23323;"G01";"DESCONECT. MT SUBT. EN ACEITE";2;"Red MT Subterránea";85;"REVISION";"T";"2G0185"
"MANTENIMIENTO MENOR MT";23323;"S03";"SECTOR";2;"Red MT Subterránea";89;"SIN CORRIENTE";"T";"2S0389"
"MANTENIMIENTO MENOR MT";23323;"T16";"TRANSF. PARTICULAR";2;"Red MT Subterránea";61;"NO NORMALIZADO";"T";"2T1661"
"MANTENIMIENTO MENOR MT";23323;"T16";"TRANSF. PARTICULAR";2;"Red MT Subterránea";85;"REVISION";"T";"2T1685"
"MANTENIMIENTO MENOR MT";23323;"U02";"UNION DESARMABLE MT";2;"Red MT Subterránea";37;"EN ATENCION";"T";"2U0237"
"MANTENIMIENTO MENOR MT";23323;"Z01";"ZONA";2;"Red MT Subterránea";85;"REVISION";"T";"2Z0185"
"MANTENIMIENTO MENOR MT";23323;"B07";"BASTON LOAD BUSTER";3;"Transformador MT/BT";14;"CONECTO-AR";"T";"3B0714"
"MANTENIMIENTO MENOR MT";23323;"B07";"BASTON LOAD BUSTER";3;"Transformador MT/BT";69;"OTRA FALLA";"T";"3B0769"
"MANTENIMIENTO MENOR MT";23323;"C15";"CHIC (BARRA BT- PROTEC. BT)";3;"Transformador MT/BT";19;"CONEXIÓN FUNDIDA";"T";"3C1519"
"MANTENIMIENTO MENOR MT";23323;"C15";"CHIC (BARRA BT- PROTEC. BT)";3;"Transformador MT/BT";66;"NORMALIZACION";"T";"3C1566"
"MANTENIMIENTO MENOR MT";23323;"C18";"CHIC (PPF MT A RED MT)";3;"Transformador MT/BT";43;"FUNDIDO-A";"T";"3C1843"
"MANTENIMIENTO MENOR MT";23323;"C20";"CHIC. (PROT. BT. T/D  A RED)";3;"Transformador MT/BT";66;"NORMALIZACION";"T";"3C2066"
"MANTENIMIENTO MENOR MT";23323;"C43";"CHIC (BUSCH.BT - PROTECC. BT)";3;"Transformador MT/BT";66;"NORMALIZACION";"T";"3C4366"
"MANTENIMIENTO MENOR MT";23323;"C44";"CHIC (PROT. BT DAE A REGL. DAE)";3;"Transformador MT/BT";69;"OTRA FALLA";"T";"3C4469"
"MANTENIMIENTO MENOR MT";23323;"P02";"PIEZA PORTA FUSIBLE NH";3;"Transformador MT/BT";69;"OTRA FALLA";"T";"3P0269"
"MANTENIMIENTO MENOR MT";23323;"P03";"CONTACTO HEMBRA INF TRIPOLAR BT";3;"Transformador MT/BT";43;"FUNDIDO-A";"T";"3P0343"
"MANTENIMIENTO MENOR MT";23323;"P16";"POSTE DISTRIBUCION";3;"Transformador MT/BT";85;"REVISION";"T";"3P1685"
"MANTENIMIENTO MENOR MT";23323;"P23";"PROTECCION DAE MT";3;"Transformador MT/BT";61;"NO NORMALIZADO";"T";"3P2361"
"MANTENIMIENTO MENOR MT";23323;"P23";"PROTECCION DAE MT";3;"Transformador MT/BT";66;"NORMALIZACION";"T";"3P2366"
"MANTENIMIENTO MENOR MT";23323;"P24";"PROTECC DAE BT";3;"Transformador MT/BT";82;"REFUERZO PROTECCION";"T";"3P2482"
"MANTENIMIENTO MENOR MT";23323;"P28";"PROTECCION DE T/D EN MT";3;"Transformador MT/BT";82;"REFUERZO PROTECCION";"T";"3P2882"
"MANTENIMIENTO MENOR MT";23323;"P29";"PROTECC T/D EN BT";3;"Transformador MT/BT";54;"MAL ESTADO";"T";"3P2954"
"MANTENIMIENTO MENOR MT";23323;"P29";"PROTECC T/D EN BT";3;"Transformador MT/BT";85;"REVISION";"T";"3P2985"
"MANTENIMIENTO MENOR MT";23323;"P29";"PROTECC T/D EN BT";3;"Transformador MT/BT";92;"SUELTO-A";"T";"3P2992"
"MANTENIMIENTO MENOR MT";23323;"P30";"PROTECCION DE T/P EN MT";3;"Transformador MT/BT";22;"DESCONECTO-AR";"T";"3P3022"
"MANTENIMIENTO MENOR MT";23323;"P31";"PROTECC DE T/P EN BT";3;"Transformador MT/BT";29;"DESCONECTADO";"T";"3P3129"
"MANTENIMIENTO MENOR MT";23323;"S05";"STUD MOLE";3;"Transformador MT/BT";66;"NORMALIZACION";"T";"3S0566"
"MANTENIMIENTO MENOR MT";23323;"T12";"TRANSF. DAE";3;"Transformador MT/BT";85;"REVISION";"T";"3T1285"
"MANTENIMIENTO MENOR MT";23323;"T16";"TRANSF. PARTICULAR";3;"Transformador MT/BT";66;"NORMALIZACION";"T";"3T1666"
"MANTENIMIENTO MENOR MT";23323;"T16";"TRANSF. PARTICULAR";3;"Transformador MT/BT";69;"OTRA FALLA";"T";"3T1669"
"MANTENIMIENTO MENOR MT";23323;"T20";"TRANSF. DISTRIBUCION AEREO";3;"Transformador MT/BT";29;"DESCONECTADO";"T";"3T2029"
"MANTENIMIENTO MENOR MT";23323;"T20";"TRANSF. DISTRIBUCION AEREO";3;"Transformador MT/BT";38;"EQUILIBRIO DE CARGA";"T";"3T2038"
"MANTENIMIENTO MENOR MT";23323;"T24";"TRANSF DE SUPERFICIE";3;"Transformador MT/BT";85;"REVISION";"T";"3T2485"
"MANTENIMIENTO MENOR MT";23323;"L02";"LINEA DE DISTRIBUCION";1;"Red MT Aérea";16;"CORTADO-A";"T";"1L0216"
"MANTENIMIENTO MENOR MT";23323;"L02";"LINEA DE DISTRIBUCION";1;"Red MT Aérea";66;"NORMALIZACION";"T";"1L0266"
"MANTENIMIENTO MENOR MT";23323;"P04";"PPF LOAD BUSTER";1;"Red MT Aérea";22;"DESCONECTO-AR";"T";"1P0422"
"MANTENIMIENTO MENOR MT";23323;"P16";"POSTE DISTRIBUCION";1;"Red MT Aérea";69;"OTRA FALLA";"T";"1P1669"
"MANTENIMIENTO MENOR MT";23323;"P34";"PUENTE DE DISTRIBUCION";1;"Red MT Aérea";5;"ABIERTO";"T";"1P3405"
"MANTENIMIENTO MENOR MT";23323;"P34";"PUENTE DE DISTRIBUCION";1;"Red MT Aérea";16;"CORTADO-A";"T";"1P3416"
"MANTENIMIENTO MENOR MT";23323;"P50";"PROTECC. ARRANQUE MT";1;"Red MT Aérea";14;"CONECTO-AR";"T";"1P5014"
"MANTENIMIENTO MENOR MT";23323;"P50";"PROTECC. ARRANQUE MT";1;"Red MT Aérea";22;"DESCONECTO-AR";"T";"1P5022"
"MANTENIMIENTO MENOR MT";23323;"P50";"PROTECC. ARRANQUE MT";1;"Red MT Aérea";61;"NO NORMALIZADO";"T";"1P5061"
"MANTENIMIENTO MENOR MT";23323;"P50";"PROTECC. ARRANQUE MT";1;"Red MT Aérea";78;"QUEDO IGUAL";"T";"1P5078"
"MANTENIMIENTO MENOR MT";23323;"T16";"TRANSF. PARTICULAR";1;"Red MT Aérea";14;"CONECTO-AR";"T";"1T1614"
"MANTENIMIENTO MENOR MT";23323;"T16";"TRANSF. PARTICULAR";1;"Red MT Aérea";22;"DESCONECTO-AR";"T";"1T1622"
"MANTENIMIENTO MENOR MT";23323;"T16";"TRANSF. PARTICULAR";1;"Red MT Aérea";61;"NO NORMALIZADO";"T";"1T1661"
"MANTENIMIENTO MENOR MT";23323;"Z01";"ZONA";1;"Red MT Aérea";85;"REVISION";"T";"1Z0185"
"MANTENIMIENTO MENOR MT";23323;"T16";"TRANSF. PARTICULAR";2;"Red MT Subterránea";66;"NORMALIZACION";"T";"2T1666"
"MANTENIMIENTO MENOR MT";23323;"C41";"CONECTOR UDC";3;"Transformador MT/BT";66;"NORMALIZACION";"T";"3C4166"
"MANTENIMIENTO MENOR MT";23323;"P24";"PROTECC DAE BT";3;"Transformador MT/BT";61;"NO NORMALIZADO";"T";"3P2461"
"MANTENIMIENTO MENOR MT";23323;"P28";"PROTECCION DE T/D EN MT";3;"Transformador MT/BT";29;"DESCONECTADO";"T";"3P2829"
"MANTENIMIENTO MENOR MT";23323;"T16";"TRANSF. PARTICULAR";3;"Transformador MT/BT";85;"REVISION";"T";"3T1685"
"MANTENIMIENTO MENOR MT";23323;"T20";"TRANSF. DISTRIBUCION AEREO";3;"Transformador MT/BT";66;"NORMALIZACION";"T";"3T2066"
"MANTENIMIENTO MENOR MT";23323;"C25";"CUCHILLO LOAD BUSTER";1;"Red MT Aérea";29;"DESCONECTADO";"T";"1C2529"
"MANTENIMIENTO MENOR MT";23323;"F03";"FUSIBLE";1;"Red MT Aérea";16;"CORTADO-A";"T";"1F0316"
"MANTENIMIENTO MENOR MT";23323;"T20";"TRANSF. DISTRIBUCION AEREO";1;"Red MT Aérea";85;"REVISION";"T";"1T2085"
"MANTENIMIENTO MENOR MT";23323;"G01";"DESCONECT. MT SUBT. EN ACEITE";2;"Red MT Subterránea";66;"NORMALIZACION";"T";"2G0166"
"MANTENIMIENTO MENOR MT";23323;"T16";"TRANSF. PARTICULAR";2;"Red MT Subterránea";22;"DESCONECTO-AR";"T";"2T1622"
"MANTENIMIENTO MENOR MT";23323;"P24";"PROTECC DAE BT";3;"Transformador MT/BT";69;"OTRA FALLA";"T";"3P2469"
"MANTENIMIENTO MENOR MT";23323;"P29";"PROTECC T/D EN BT";3;"Transformador MT/BT";81;"QUEMADO";"T";"3P2981"
"MANTENIMIENTO MENOR MT";23323;"T15";"TRANSF. DISTRIBUCION SUBT";3;"Transformador MT/BT";85;"REVISION";"T";"3T1585"
"MANTENIMIENTO MENOR MT";23323;"T20";"TRANSF. DISTRIBUCION AEREO";3;"Transformador MT/BT";69;"OTRA FALLA";"T";"3T2069"
"MANTENIMIENTO MENOR MT";23323;"P50";"PROTECC. ARRANQUE MT";1;"Red MT Aérea";85;"REVISION";"T";"1P5085"
"MANTENIMIENTO MENOR MT";23323;"T16";"TRANSF. PARTICULAR";1;"Red MT Aérea";29;"DESCONECTADO";"T";"1T1629"
"MANTENIMIENTO MENOR MT";23323;"P28";"PROTECCION DE T/D EN MT";3;"Transformador MT/BT";61;"NO NORMALIZADO";"T";"3P2861"
"MANTENIMIENTO MENOR MT";23323;"P29";"PROTECC T/D EN BT";3;"Transformador MT/BT";29;"DESCONECTADO";"T";"3P2929"
"MANTENIMIENTO MENOR MT";23323;"L02";"LINEA DE DISTRIBUCION";1;"Red MT Aérea";12;"CON RAMAS";"T";"1L0212"
"MANTENIMIENTO MENOR MT";23323;"P16";"POSTE DISTRIBUCION";1;"Red MT Aérea";11;"CHOCADO";"T";"1P1611"
"MANTENIMIENTO MENOR MT";23323;"P16";"POSTE DISTRIBUCION";1;"Red MT Aérea";85;"REVISION";"T";"1P1685"
"MANTENIMIENTO MENOR MT";23323;"T16";"TRANSF. PARTICULAR";1;"Red MT Aérea";69;"OTRA FALLA";"T";"1T1669"
"MANTENIMIENTO MENOR MT";23323;"G02";"DESCONECT. MT ADOSADO A TRANSF SUBT";2;"Red MT Subterránea";69;"OTRA FALLA";"T";"2G0269"
"MANTENIMIENTO MENOR MT";23323;"S03";"SECTOR";2;"Red MT Subterránea";66;"NORMALIZACION";"T";"2S0366"
"MANTENIMIENTO MENOR MT";23323;"I02";"DESCONECTADOR FUSIBLE MT";1;"Red MT Aérea";1;"CERRADO";"T";"1I0201"
"MANTENIMIENTO MENOR MT";23323;"P04";"PPF LOAD BUSTER";1;"Red MT Aérea";66;"NORMALIZACION";"T";"1P0466"
"MANTENIMIENTO MENOR MT";23323;"P50";"PROTECC. ARRANQUE MT";1;"Red MT Aérea";29;"DESCONECTADO";"T";"1P5029"
"MANTENIMIENTO MENOR MT";23323;"R03";"RECONECTADOR";1;"Red MT Aérea";44;"LECTURA RECONECTADOR";"T";"1R0344"
"MANTENIMIENTO MENOR MT";23323;"G01";"DESCONECT. MT SUBT. EN ACEITE";2;"Red MT Subterránea";1;"CERRADO";"T";"2G0101"
"MANTENIMIENTO MENOR MT";23323;"T15";"TRANSF. DISTRIBUCION SUBT";2;"Red MT Subterránea";85;"REVISION";"T";"2T1585"
"MANTENIMIENTO MENOR MT";23323;"P29";"PROTECC T/D EN BT";3;"Transformador MT/BT";43;"FUNDIDO-A";"T";"3P2943"
"MANTENIMIENTO MENOR MT";23323;"P30";"PROTECCION DE T/P EN MT";3;"Transformador MT/BT";69;"OTRA FALLA";"T";"3P3069"
"MANTENIMIENTO MENOR MT";23323;"L02";"LINEA DE DISTRIBUCION";1;"Red MT Aérea";17;"CORTO-CIRCUITO";"T";"1L0217"
"MANTENIMIENTO MENOR MT";23323;"S03";"SECTOR";1;"Red MT Aérea";69;"OTRA FALLA";"T";"1S0369"
"MANTENIMIENTO MENOR MT";23323;"D03";"DESCONECTADOR SUBTERRANEO SF6";2;"Red MT Subterránea";85;"REVISION";"T";"2D0385"
"MANTENIMIENTO MENOR MT";23323;"P30";"PROTECCION DE T/P EN MT";3;"Transformador MT/BT";66;"NORMALIZACION";"T";"3P3066"
"MANTENIMIENTO MENOR MT";23323;"P04";"PPF LOAD BUSTER";1;"Red MT Aérea";69;"OTRA FALLA";"T";"1P0469"
"MANTENIMIENTO MENOR MT";23323;"S02";"SECCIONALIZADOR";1;"Red MT Aérea";69;"OTRA FALLA";"T";"1S0269"
"MANTENIMIENTO MENOR MT";23323;"T16";"TRANSF. PARTICULAR";1;"Red MT Aérea";66;"NORMALIZACION";"T";"1T1666"
"MANTENIMIENTO MENOR MT";23323;"S03";"SECTOR";2;"Red MT Subterránea";85;"REVISION";"T";"2S0385"
"MANTENIMIENTO MENOR MT";23323;"P29";"PROTECC T/D EN BT";3;"Transformador MT/BT";82;"REFUERZO PROTECCION";"T";"3P2982"
"MANTENIMIENTO MENOR MT";23323;"R03";"RECONECTADOR";1;"Red MT Aérea";85;"REVISION";"T";"1R0385"
"MANTENIMIENTO MENOR MT";23323;"P28";"PROTECCION DE T/D EN MT";3;"Transformador MT/BT";69;"OTRA FALLA";"T";"3P2869"
"MANTENIMIENTO MENOR MT";23323;"I02";"DESCONECTADOR FUSIBLE MT";1;"Red MT Aérea";5;"ABIERTO";"T";"1I0205"
"MANTENIMIENTO MENOR MT";23323;"I02";"DESCONECTADOR FUSIBLE MT";1;"Red MT Aérea";66;"NORMALIZACION";"T";"1I0266"
"MANTENIMIENTO MENOR MT";23323;"D03";"DESCONECTADOR SUBTERRANEO SF6";2;"Red MT Subterránea";66;"NORMALIZACION";"T";"2D0366"
"MANTENIMIENTO MENOR MT";23323;"G01";"DESCONECT. MT SUBT. EN ACEITE";2;"Red MT Subterránea";69;"OTRA FALLA";"T";"2G0169"
"MANTENIMIENTO MENOR MT";23323;"G01";"DESCONECT. MT SUBT. EN ACEITE";2;"Red MT Subterránea";5;"ABIERTO";"T";"2G0105"
"MANTENIMIENTO MENOR MT";23323;"P50";"PROTECC. ARRANQUE MT";1;"Red MT Aérea";69;"OTRA FALLA";"T";"1P5069"
"MANTENIMIENTO MENOR MT";23323;"L02";"LINEA DE DISTRIBUCION";1;"Red MT Aérea";85;"REVISION";"T";"1L0285"
"MANTENIMIENTO MENOR MT";23323;"S03";"SECTOR";1;"Red MT Aérea";85;"REVISION";"T";"1S0385"
"MANTENIMIENTO MENOR MT";23323;"P24";"PROTECC DAE BT";3;"Transformador MT/BT";66;"NORMALIZACION";"T";"3P2466"
"MANTENIMIENTO MENOR MT";23323;"D03";"DESCONECTADOR SUBTERRANEO SF6";2;"Red MT Subterránea";1;"CERRADO";"T";"2D0301"
"MANTENIMIENTO MENOR MT";23323;"S03";"SECTOR";1;"Red MT Aérea";66;"NORMALIZACION";"T";"1S0366"
"MANTENIMIENTO MENOR MT";23323;"R03";"RECONECTADOR";1;"Red MT Aérea";66;"NORMALIZACION";"T";"1R0366"
"MANTENIMIENTO MENOR MT";23323;"D03";"DESCONECTADOR SUBTERRANEO SF6";2;"Red MT Subterránea";5;"ABIERTO";"T";"2D0305"
"MANTENIMIENTO MENOR MT";23323;"A11";"ALDUTTI";1;"Red MT Aérea";5;"ABIERTO";"T";"1A1105"
"MANTENIMIENTO MENOR MT";23323;"P50";"PROTECC. ARRANQUE MT";1;"Red MT Aérea";66;"NORMALIZACION";"T";"1P5066"
"MANTENIMIENTO MT MAYOR AEREO";31097;"G02";"DESCONECT. MT ADOSADO A TRANSF SUBT";2;"Red MT Subterránea";66;"NORMALIZACION";"T";"2G0266"
"MANTENIMIENTO MT MAYOR AEREO";31097;"P04";"PPF LOAD BUSTER";1;"Red MT Aérea";85;"REVISION";"T";"1P0485"
"MANTENIMIENTO MT MAYOR AEREO";31097;"B14";"BUSHING T/D (MT)";3;"Transformador MT/BT";17;"CORTO-CIRCUITO";"T";"3B1417"
"MANTENIMIENTO MT MAYOR AEREO";31097;"L02";"LINEA DE DISTRIBUCION";1;"Red MT Aérea";18;"CRUZADO";"T";"1L0218"
"MANTENIMIENTO MT MAYOR AEREO";31097;"R03";"RECONECTADOR";1;"Red MT Aérea";22;"DESCONECTO-AR";"T";"1R0322"
"MANTENIMIENTO MT MAYOR AEREO";31097;"R03";"RECONECTADOR";1;"Red MT Aérea";29;"DESCONECTADO";"T";"1R0329"
"OPERACIÓN EQUIPOS DIST. AEREA MT";" $ 15.549 ";"R03";"RECONECTADOR";1;"Red MT Aérea";5;"ABIERTO";"T";"1R0305"
"OPERACIÓN EQUIPOS DIST. AEREA MT";" $ 15.549 ";"P28";"PROTECCION DE T/D EN MT";3;"Transformador MT/BT";66;"NORMALIZACION";"T";"3P2866"
"OPERACIÓN EQUIPOS MT DIST. SUBTERRANEA";21768;"F03";"FUSIBLE";5;"Red BT Subterránea";61;"NO NORMALIZADO";"T";"5F0361"
"OPERACIÓN EQUIPOS MT DIST. SUBTERRANEA";21768;"B07";"BASTON LOAD BUSTER";1;"Red MT Aérea";5;"ABIERTO";"T";"1B0705"
"OPERACIÓN EQUIPOS MT DIST. SUBTERRANEA";21768;"C12";"CELDA";2;"Red MT Subterránea";69;"OTRA FALLA";"T";"2C1269"
"OPERACIÓN EQUIPOS MT DIST. SUBTERRANEA";21768;"D03";"DESCONECTADOR SUBTERRANEO SF6";2;"Red MT Subterránea";69;"OTRA FALLA";"T";"2D0369"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"C26";"CABLE PREENSAMBLADO ALUMINIO";4;"Red BT Aérea";25;"DESPRENDIDO";"T";"4C2625"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"F01";"FASE";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4F0166"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"L08";"LINEA DIST. P/ENS. (CALPE)";4;"Red BT Aérea";43;"FUNDIDO-A";"T";"4L0843"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"L14";"LIMITADOR  AEREO (220V)";4;"Red BT Aérea";69;"OTRA FALLA";"T";"4L1469"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"P03";"CONTACTO HEMBRA INF TRIPOLAR BT";4;"Red BT Aérea";43;"FUNDIDO-A";"T";"4P0343"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"P16";"POSTE DISTRIBUCION";4;"Red BT Aérea";80;"QUEBRADO-A";"T";"4P1680"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"P34";"PUENTE DE DISTRIBUCION";4;"Red BT Aérea";5;"ABIERTO";"T";"4P3405"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"P34";"PUENTE DE DISTRIBUCION";4;"Red BT Aérea";15;"CONEXIÓN SUELTA";"T";"4P3415"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"B23";"BOVEDA";5;"Red BT Subterránea";67;"OBJETO CAIDO";"T";"5B2367"
